transaction_id,amount,transactions_24h,risk_score,geo_distance_km,device_age_days,hour_deviation,is_anomaly,anomaly_type
TRN001719,109.5629,3.0,19.2597,11.9634,414.7968,0.7232,0,Normal
TRN001720,109.4661,1.0,21.9645,106.076,412.5582,0.1845,0,Normal
TRN001721,119.356,7.0,29.0369,49.7294,127.7164,1.2105,0,Normal
TRN001722,73.8703,3.0,20.5286,22.9886,743.9785,1.4852,0,Normal
TRN001723,49.3823,5.0,20.5345,85.9991,518.7932,0.5836,0,Normal
TRN001724,154.0612,14.0,36.6618,45.0933,128.8654,4.162,0,Normal
TRN001725,101.1878,5.0,27.6274,20.5803,272.2579,1.6517,0,Normal
TRN001726,153.3413,6.0,24.6846,86.7547,264.1745,0.9613,0,Normal
TRN001727,138.1111,4.0,28.9902,51.0636,297.2742,0.4023,0,Normal
TRN001728,41.665,3.0,12.7225,35.8075,246.5056,2.4079,0,Normal
TRN001729,42.6863,8.0,32.6629,27.814,167.7505,6.4047,0,Normal
TRN001730,61.8775,6.0,25.5259,11.5175,336.1675,4.9176,0,Normal
TRN001731,52.0783,3.0,13.4801,1.3239,568.7394,0.6088,0,Normal
TRN001732,141.5042,4.0,25.4975,47.3926,242.5401,0.1392,0,Normal
TRN001733,112.2139,3.0,17.176,9.2247,368.4142,0.361,0,Normal
TRN001734,160.6456,2.0,20.7897,11.5105,301.8031,1.0859,0,Normal
TRN001735,113.3295,3.0,18.0334,23.9586,412.4576,0.2996,0,Normal
TRN001736,111.0468,5.0,22.7221,24.4642,287.9176,0.7229,0,Normal
TRN001737,170.2146,2.0,25.6647,13.073,223.6758,0.0585,0,Normal
TRN001738,119.9201,3.0,23.2898,47.359,249.756,1.1131,0,Normal
TRN001739,93.3203,3.0,14.1394,4.666,557.5261,0.9229,0,Normal
TRN001740,212.5329,2.0,17.0982,46.6574,321.8314,0.3773,0,Normal
TRN001741,97.6846,3.0,21.2728,21.6758,316.3777,1.1669,0,Normal
TRN001742,87.2319,10.0,31.7691,12.435,548.661,5.6383,0,Normal
TRN001743,60.802,4.0,16.7558,5.2402,600.4093,0.719,0,Normal
TRN001744,129.7858,2.0,27.4991,31.7257,80.6776,1.5249,0,Normal
TRN001745,192.3493,5.0,30.2997,8.4772,142.7511,1.0156,0,Normal
TRN001746,87.5933,4.0,17.9379,7.1871,468.3166,0.3791,0,Normal
TRN001747,186.5605,3.0,19.4183,73.6668,329.6197,0.3632,0,Normal
TRN001748,32.2373,4.0,17.9892,6.4157,601.5677,3.8239,0,Normal
TRN001749,88.4916,3.0,17.9379,4.5523,121.1752,1.4333,0,Normal
TRN001750,96.7039,5.0,29.1654,43.8945,354.4479,1.4703,0,Normal
TRN001751,60.3818,3.0,23.536,33.8105,423.3766,1.2009,0,Normal
TRN001752,336.4987,3.0,28.4528,16.4256,266.4154,2.1397,0,Normal
TRN001753,87.3012,2.0,21.4451,10.7813,454.6692,0.0877,0,Normal
TRN001754,72.6517,3.0,23.1577,13.9154,472.9452,2.7947,0,Normal
TRN001755,101.7344,8.0,27.852,16.845,303.696,0.261,0,Normal
TRN001756,32.2862,4.0,21.1431,40.1357,292.9069,2.3625,0,Normal
TRN001757,69.1371,4.0,23.3907,32.3391,496.488,2.0618,0,Normal
TRN001758,188.8085,7.0,31.5463,19.6366,350.9765,0.7541,0,Normal
TRN001759,63.0513,1.0,11.8128,19.4451,408.5977,2.8312,0,Normal
TRN001760,59.5406,4.0,16.6954,45.4136,350.0365,0.6089,0,Normal
TRN001761,182.0829,1.0,18.4299,12.3895,340.9948,2.7062,0,Normal
TRN001762,188.2064,2.0,18.0539,5.0216,292.5314,1.1518,0,Normal
TRN001763,120.4587,4.0,14.8506,68.0394,422.4682,0.1523,0,Normal
TRN001764,69.3043,4.0,23.8054,19.6582,200.5463,0.8579,0,Normal
TRN001765,78.0477,5.0,23.9637,98.6783,124.5797,1.2593,0,Normal
TRN001766,59.6544,5.0,14.8911,17.2611,316.0541,0.3792,0,Normal
TRN001767,51.1917,1.0,14.0871,26.6037,606.2225,1.3266,0,Normal
TRN001768,55.4695,4.0,19.02,11.4154,351.2486,1.6168,0,Normal
TRN001769,63.7218,3.0,19.64,32.7608,278.5344,3.2386,0,Normal
TRN001770,65.2755,11.0,25.375,19.8735,259.8763,0.1292,0,Normal
TRN001771,38.6792,1.0,8.0838,22.0218,250.8183,2.134,0,Normal
TRN001772,105.9854,5.0,25.8081,29.0164,58.848,1.4146,0,Normal
TRN001773,100.3679,1.0,9.3431,17.6177,563.7312,2.984,0,Normal
TRN001774,267.5081,4.0,26.1995,31.9286,237.3293,1.349,0,Normal
TRN001775,69.5432,4.0,18.8036,14.1124,319.1352,1.7016,0,Normal
TRN001776,111.998,4.0,21.3035,30.6217,269.84,2.2053,0,Normal
TRN001777,104.581,3.0,21.4239,3.931,216.2214,1.4185,0,Normal
TRN001778,82.3469,2.0,25.875,6.4164,578.4145,3.2884,0,Normal
TRN001779,133.7133,1.0,10.1825,11.2275,171.9916,0.9968,0,Normal
TRN001780,157.7781,7.0,32.4051,7.9859,429.9171,3.3236,0,Normal
TRN001781,117.6981,3.0,8.0586,8.6953,135.3764,1.1975,0,Normal
TRN001782,81.7238,5.0,29.3289,38.2853,293.8565,0.2685,0,Normal
TRN001783,70.0965,2.0,7.239,20.3498,537.5814,1.8314,0,Normal
TRN001784,42.0771,4.0,31.6547,17.6183,245.2493,0.0696,0,Normal
TRN001785,62.5995,5.0,19.7421,32.1655,410.5839,0.5393,0,Normal
TRN001786,71.8197,7.0,31.4656,34.1278,239.2994,0.0521,0,Normal
TRN001787,54.088,5.0,26.8139,15.8481,265.9799,0.9483,0,Normal
TRN001788,111.2313,2.0,16.7106,56.1034,459.2715,0.9814,0,Normal
TRN001789,183.8365,3.0,21.1355,21.3734,415.3004,0.6903,0,Normal
TRN001790,60.5063,6.0,18.9319,41.1028,609.5796,0.3186,0,Normal
TRN001791,101.8425,1.0,21.0013,14.0925,244.704,2.3036,0,Normal
TRN001792,52.9546,3.0,16.2361,31.1743,376.2708,3.7946,0,Normal
TRN001793,80.3627,3.0,15.2178,44.0566,328.6311,1.191,0,Normal
TRN001794,62.9971,3.0,21.3913,40.2923,381.6723,2.7645,0,Normal
TRN001795,120.6262,1.0,13.236,37.5126,516.6107,1.6711,0,Normal
TRN001796,63.3189,2.0,15.5712,13.4471,221.9931,0.8466,0,Normal
TRN001797,160.4288,3.0,22.6505,7.6051,368.5989,0.2922,0,Normal
TRN001798,81.0856,3.0,16.1258,6.6664,574.9957,1.332,0,Normal
TRN001799,63.6086,5.0,19.2686,16.8767,328.8057,4.3824,0,Normal
TRN001800,45.8982,3.0,25.7814,15.8019,457.522,2.5222,0,Normal
TRN001801,107.3098,3.0,19.2347,34.5728,101.9004,2.4184,0,Normal
TRN001802,157.0888,12.0,33.7,25.764,336.5218,0.3251,0,Normal
TRN001803,107.009,2.0,17.8697,6.8821,252.2931,1.3151,0,Normal
TRN001804,313.7896,2.0,28.2549,49.9601,71.6324,1.1752,0,Normal
TRN001805,206.4703,3.0,18.5571,29.834,412.0313,0.9058,0,Normal
TRN001806,73.0055,1.0,18.1913,12.5977,369.8247,1.6139,0,Normal
TRN001807,80.775,3.0,20.6062,14.7228,201.7912,3.5796,0,Normal
TRN001808,121.1382,3.0,11.7966,67.6894,144.1959,4.3889,0,Normal
TRN001809,59.1404,4.0,29.0412,7.9865,757.491,0.4897,0,Normal
TRN001810,188.6378,3.0,30.4064,70.2601,384.891,0.3801,0,Normal
TRN001811,105.3888,5.0,19.1858,19.8999,380.1856,2.816,0,Normal
TRN001812,99.409,1.0,11.3672,21.0834,218.6834,0.7969,0,Normal
TRN001813,138.6676,2.0,20.9936,32.3071,270.3405,5.322,0,Normal
TRN001814,241.2406,3.0,17.8141,4.8706,578.1481,1.5182,0,Normal
TRN001815,103.7759,3.0,26.9536,29.7339,332.2933,4.7346,0,Normal
TRN001816,85.8542,2.0,15.6626,43.4039,588.2104,2.9074,0,Normal
TRN001817,223.2482,4.0,33.9227,16.4714,385.5889,0.4739,0,Normal
TRN001818,168.778,4.0,19.7852,24.0793,524.0458,2.2877,0,Normal
TRN001819,80.6788,2.0,17.2627,100.2026,97.4833,1.0957,0,Normal
TRN001820,92.5409,2.0,24.575,46.9775,212.25,0.9075,0,Normal
TRN001821,95.778,3.0,18.236,10.3899,329.1369,2.3921,0,Normal
TRN001822,119.6268,5.0,25.0474,15.5696,282.2539,1.9292,0,Normal
TRN001823,47.9796,7.0,29.6426,19.3686,413.3618,1.7038,0,Normal
TRN001824,41.6308,4.0,16.6768,49.2047,144.3267,4.0459,0,Normal
TRN001825,55.0356,1.0,9.1176,10.3523,145.9683,2.0905,0,Normal
TRN001826,57.3112,6.0,15.7123,40.3764,405.5187,2.1491,0,Normal
TRN001827,69.2279,5.0,24.8401,40.5771,512.7009,0.6628,0,Normal
TRN001828,147.1268,7.0,29.5933,25.3456,269.5127,2.8089,0,Normal
TRN001829,81.7186,5.0,27.6685,50.4352,618.6967,1.1117,0,Normal
TRN001830,102.9846,4.0,20.2342,11.4114,691.7127,0.9727,0,Normal
TRN001831,49.9267,5.0,14.0937,58.0082,312.1871,3.0302,0,Normal
TRN001832,72.814,3.0,7.2847,3.6922,264.5448,3.8183,0,Normal
TRN001833,122.6659,1.0,32.1331,10.295,233.2738,1.7688,0,Normal
TRN001834,132.9475,10.0,34.2878,3.8082,211.4096,2.9443,0,Normal
TRN001835,65.0049,3.0,19.4591,12.0644,445.8692,0.5701,0,Normal
TRN001836,102.7645,4.0,22.99,41.1386,197.2719,0.1357,0,Normal
TRN001837,317.4872,3.0,20.4554,33.4071,178.4888,2.9724,0,Normal
TRN001838,91.3984,5.0,18.7246,29.5263,206.2633,0.761,0,Normal
TRN001839,70.4408,7.0,33.6821,11.8762,313.7727,0.7399,0,Normal
TRN001840,81.4179,2.0,21.1414,23.7441,325.31,0.6705,0,Normal
TRN001841,95.5473,3.0,16.0262,58.4328,433.6905,0.399,0,Normal
TRN001842,86.1502,5.0,16.3812,12.3752,298.8598,0.4601,0,Normal
TRN001843,97.0779,2.0,15.8193,12.9352,139.0137,0.5439,0,Normal
TRN001844,39.6018,1.0,13.3089,13.4647,258.2941,0.3292,0,Normal
TRN001845,51.9265,1.0,25.5632,28.2827,317.8744,0.833,0,Normal
TRN001846,79.3846,2.0,16.8371,38.393,225.7292,1.6654,0,Normal
TRN001847,85.5874,4.0,15.0478,45.2593,369.1741,0.7198,0,Normal
TRN001848,65.0418,4.0,19.9835,19.3237,74.9441,1.6087,0,Normal
TRN001849,83.1992,4.0,22.2337,17.7727,297.4312,2.7755,0,Normal
TRN001850,100.6706,2.0,12.1207,14.9378,564.0564,1.3551,0,Normal
TRN001851,147.7643,1.0,20.6826,36.5691,505.374,4.809,0,Normal
TRN001852,89.7643,1.0,22.6863,5.0957,337.9242,1.4252,0,Normal
TRN001853,114.7034,3.0,21.208,21.6137,323.7251,1.4108,0,Normal
TRN001854,72.3209,6.0,19.5459,21.7335,395.8991,1.08,0,Normal
TRN001855,131.7777,6.0,22.9679,41.0066,179.6317,0.8831,0,Normal
TRN001856,111.1437,1.0,9.0958,6.9564,484.9579,0.1436,0,Normal
TRN001857,149.2717,1.0,18.0553,43.4268,609.3953,1.6365,0,Normal
TRN001858,147.9045,4.0,24.7306,34.8641,296.5984,0.5053,0,Normal
TRN001859,132.3219,6.0,21.1481,84.8822,337.7454,4.1315,0,Normal
TRN001860,83.269,3.0,29.1129,73.8733,436.6483,0.1065,0,Normal
TRN001861,111.3455,2.0,22.8585,55.4562,214.641,1.709,0,Normal
TRN001862,159.6004,3.0,13.1221,2.5005,619.2444,1.1034,0,Normal
TRN001863,71.6935,7.0,16.148,7.7235,748.6881,0.9426,0,Normal
TRN001864,70.6091,4.0,15.5512,50.5817,412.438,0.9719,0,Normal
TRN001865,105.1087,2.0,26.5447,21.1719,644.0614,0.413,0,Normal
TRN001866,118.6132,3.0,25.1061,73.7895,167.1764,1.699,0,Normal
TRN001867,58.8037,5.0,29.6767,25.852,362.9596,2.2173,0,Normal
TRN001868,93.5308,3.0,19.8246,39.9376,104.6314,3.874,0,Normal
TRN001869,87.1452,2.0,17.0026,37.8007,258.3295,0.0585,0,Normal
TRN001870,28.0391,5.0,14.2438,25.2995,261.3817,3.6212,0,Normal
TRN001871,87.4882,7.0,27.3105,51.203,227.9206,1.7325,0,Normal
TRN001872,83.3945,2.0,16.938,42.3347,168.784,4.4374,0,Normal
TRN001873,83.0494,3.0,18.2334,8.5266,410.1713,0.9453,0,Normal
TRN001874,192.9231,3.0,31.3426,104.9061,205.7859,0.2732,0,Normal
TRN001875,45.5971,5.0,20.4642,7.7339,410.3902,1.6848,0,Normal
TRN001876,55.0812,2.0,23.5827,12.8846,307.5074,0.8672,0,Normal
TRN001877,23.2444,4.0,10.8732,39.4288,373.7768,0.8142,0,Normal
TRN001878,81.2397,9.0,41.7839,34.0388,239.5907,2.6614,0,Normal
TRN001879,82.6326,7.0,23.5258,45.0119,305.9698,1.639,0,Normal
TRN001880,65.8955,4.0,23.8423,20.5744,815.9709,0.0619,0,Normal
TRN001881,179.7679,2.0,25.6232,35.9863,367.5074,0.4008,0,Normal
TRN001882,164.8613,7.0,25.7834,13.7426,620.142,1.5154,0,Normal
TRN001883,95.383,3.0,23.9336,25.8448,603.8903,1.4489,0,Normal
TRN001884,76.742,3.0,23.541,67.6276,967.769,1.5001,0,Normal
TRN001885,151.6621,2.0,16.7425,7.6896,152.2336,0.6789,0,Normal
TRN001886,93.9695,3.0,16.2824,53.5199,602.997,1.6491,0,Normal
TRN001887,56.7423,1.0,15.7125,21.875,305.8656,1.3303,0,Normal
TRN001888,36.8175,1.0,14.2111,11.0584,261.1981,0.9223,0,Normal
TRN001889,68.5753,1.0,22.8658,11.8311,182.7253,1.6629,0,Normal
TRN001890,146.3149,5.0,28.1344,21.3259,152.8675,1.4039,0,Normal
TRN001891,348.9431,4.0,29.8609,55.3209,404.4706,1.3504,0,Normal
TRN001892,93.1344,3.0,22.7901,35.8206,149.7509,0.3023,0,Normal
TRN001893,58.2517,3.0,8.3055,7.0051,413.0946,2.3486,0,Normal
TRN001894,44.7721,1.0,11.9905,51.5338,83.9153,2.7829,0,Normal
TRN001895,124.9718,5.0,25.3131,45.4508,191.1277,0.163,0,Normal
TRN001896,34.4204,2.0,21.7815,3.7505,283.0196,2.7163,0,Normal
TRN001897,118.354,2.0,20.1412,10.5559,324.7511,0.1996,0,Normal
TRN001898,150.6313,6.0,33.5633,59.5029,196.7521,3.8163,0,Normal
TRN001899,116.2057,4.0,26.4069,25.4103,160.8831,0.3282,0,Normal
TRN001900,78.8287,2.0,15.3174,51.3073,266.8043,0.0624,0,Normal
TRN001901,124.1092,3.0,20.1437,1.5881,230.8782,1.982,0,Normal
TRN001902,109.9608,6.0,26.8907,0.7362,246.5461,0.6945,0,Normal
TRN001903,63.2161,5.0,19.4694,41.5282,423.6851,2.3799,0,Normal
TRN001904,257.0659,3.0,33.1538,15.0213,555.2923,3.0907,0,Normal
TRN001905,80.0092,8.0,21.2567,43.3013,258.9516,2.3459,0,Normal
TRN001906,135.8385,2.0,21.3349,51.8031,423.8996,0.1706,0,Normal
TRN001907,24.7835,2.0,19.5447,15.279,234.664,1.4734,0,Normal
TRN001908,190.3673,5.0,24.5956,23.4776,225.0724,0.9997,0,Normal
TRN001909,204.849,5.0,23.9757,19.2961,265.9604,0.8197,0,Normal
TRN001910,97.5552,4.0,21.034,15.0458,514.2595,3.0976,0,Normal
TRN001911,122.4375,2.0,23.3453,30.3186,131.3617,0.1621,0,Normal
TRN001912,131.0806,5.0,21.5886,47.9799,121.2227,1.6962,0,Normal
TRN001913,67.8802,6.0,18.0312,12.987,679.5219,1.8691,0,Normal
TRN001914,114.154,1.0,23.2483,12.9249,193.4866,1.0331,0,Normal
TRN001915,64.7076,5.0,23.7612,15.4038,285.1658,0.1044,0,Normal
TRN001916,60.3091,1.0,20.6501,39.4755,245.4614,1.2475,0,Normal
TRN001917,168.5819,1.0,23.197,51.5414,612.0817,0.1647,0,Normal
TRN001918,170.5337,5.0,36.3681,19.0103,511.6524,3.3069,0,Normal
TRN001919,62.3917,4.0,25.7586,2.7146,159.918,0.5461,0,Normal
TRN001920,58.5779,2.0,13.4298,9.2538,326.2157,0.2138,0,Normal
TRN001921,62.3217,2.0,19.5326,18.0168,370.2045,1.1274,0,Normal
TRN001922,149.2962,4.0,20.4379,11.4061,417.7644,0.0994,0,Normal
TRN001923,49.8823,1.0,12.9753,6.9414,97.774,0.4516,0,Normal
TRN001924,122.2911,9.0,22.7177,26.3974,121.0429,0.4934,0,Normal
TRN001925,140.6659,5.0,22.9927,122.8795,432.9839,0.8299,0,Normal
TRN001926,84.3587,3.0,22.1777,9.908,147.3922,1.992,0,Normal
TRN001927,158.3256,1.0,18.7113,30.5449,367.0203,3.9007,0,Normal
TRN001928,75.4173,2.0,12.1428,38.0353,164.7928,0.9572,0,Normal
TRN001929,87.7308,6.0,16.4555,40.3872,125.5,0.9535,0,Normal
TRN001930,57.1373,6.0,33.559,24.08,189.7887,3.8104,0,Normal
TRN001931,152.1837,1.0,20.4522,7.3435,301.299,1.9492,0,Normal
TRN001932,60.1039,3.0,14.4833,47.7641,358.6509,0.0721,0,Normal
TRN001933,108.7565,3.0,22.6154,22.0555,380.8105,0.203,0,Normal
TRN001934,97.8019,6.0,35.369,20.1937,459.1019,1.48,0,Normal
TRN001935,49.3443,1.0,18.3294,8.0263,195.7681,1.616,0,Normal
TRN001936,74.4939,1.0,2.1719,15.4037,446.0527,3.0934,0,Normal
TRN001937,199.8139,4.0,38.2549,39.3669,316.2881,0.755,0,Normal
TRN001938,99.055,3.0,10.7207,22.0501,341.9807,1.4571,0,Normal
TRN001939,51.9248,2.0,15.7873,5.5741,854.6264,0.4378,0,Normal
TRN001940,106.4092,3.0,14.5573,43.6235,408.762,1.0049,0,Normal
TRN001941,81.4676,1.0,12.6514,83.1819,272.9189,3.865,0,Normal
TRN001942,628.6901,4.0,41.4262,6.5409,249.7627,1.9804,0,Normal
TRN001943,103.4517,3.0,9.7657,23.6192,302.8417,2.7321,0,Normal
TRN001944,69.6407,1.0,15.4862,24.3501,135.1986,0.5594,0,Normal
TRN001945,200.3069,2.0,27.7475,6.3536,366.796,4.4462,0,Normal
TRN001946,31.5173,2.0,11.8869,60.9428,300.9251,2.5568,0,Normal
TRN001947,94.9533,5.0,15.8719,24.7857,339.8443,3.1275,0,Normal
TRN001948,268.2047,2.0,23.6906,48.9691,315.5264,1.2214,0,Normal
TRN001949,84.1406,6.0,22.2532,32.0542,143.2045,1.7249,0,Normal
TRN001950,41.4394,8.0,22.4742,59.3244,415.7867,0.5908,0,Normal
TRN001951,75.4901,4.0,14.7004,31.694,222.132,0.2314,0,Normal
TRN001952,211.1491,2.0,24.9861,16.9684,485.8948,1.1911,0,Normal
TRN001953,106.7764,1.0,20.2135,37.1257,433.5148,1.2267,0,Normal
TRN001954,57.0831,1.0,10.1697,11.7139,660.4239,1.6022,0,Normal
TRN001955,64.9708,3.0,14.1377,39.9246,302.3364,0.5317,0,Normal
TRN001956,65.5151,2.0,17.9755,9.8891,459.2952,0.3561,0,Normal
TRN001957,120.7116,4.0,17.4,22.9418,697.9602,5.2903,0,Normal
TRN001958,184.7926,4.0,25.3611,19.3156,211.8111,0.6747,0,Normal
TRN001959,164.4048,4.0,31.0944,29.9559,515.4624,2.5271,0,Normal
TRN001960,116.7214,2.0,18.7861,66.3245,405.0163,1.3894,0,Normal
TRN001961,45.3979,2.0,10.5208,14.9279,176.1629,1.7731,0,Normal
TRN001962,43.6466,3.0,19.9881,46.6998,283.6597,0.1066,0,Normal
TRN001963,123.6646,2.0,18.44,60.7268,923.1508,3.3525,0,Normal
TRN001964,44.0821,8.0,24.7921,45.656,501.2786,0.5769,0,Normal
TRN001965,79.6966,3.0,21.666,29.7817,385.6429,1.3202,0,Normal
TRN001966,113.7914,2.0,22.4379,28.5989,214.9998,1.7103,0,Normal
TRN001967,50.7288,1.0,15.453,14.0909,85.5041,1.8452,0,Normal
TRN001968,53.0095,3.0,18.0519,4.6319,148.4627,1.2592,0,Normal
TRN001969,86.885,4.0,31.3587,25.5254,308.6181,0.8059,0,Normal
TRN001970,129.5682,3.0,27.0377,64.522,308.7276,0.5629,0,Normal
TRN001971,165.6561,5.0,29.4657,70.9646,570.1125,2.7866,0,Normal
TRN001972,128.5542,2.0,20.1554,5.8713,188.01,0.9551,0,Normal
TRN001973,98.0014,2.0,13.4013,69.4444,179.3245,2.9555,0,Normal
TRN001974,69.5855,5.0,27.5724,38.4466,408.1905,1.2575,0,Normal
TRN001975,48.8718,1.0,15.932,35.1989,252.417,1.3505,0,Normal
TRN001976,74.0276,5.0,19.2051,64.1808,250.8916,1.5086,0,Normal
TRN001977,108.4112,2.0,17.5787,51.6081,541.5196,4.2226,0,Normal
TRN001978,113.9864,3.0,15.6586,9.7207,173.4066,3.7812,0,Normal
TRN001979,32.7373,16.0,42.4325,12.6197,501.0279,1.7526,0,Normal
TRN001980,62.5011,4.0,23.6027,3.949,383.21,1.6079,0,Normal
TRN001981,183.2247,7.0,29.821,33.9961,238.7952,3.8834,0,Normal
TRN001982,94.9869,6.0,24.1106,10.9325,303.7118,1.7329,0,Normal
TRN001983,42.9909,4.0,16.1013,16.4272,198.8453,0.1817,0,Normal
TRN001984,337.2916,2.0,16.1548,58.807,277.9229,0.7018,0,Normal
TRN001985,88.5988,2.0,11.0363,37.5511,678.554,0.596,0,Normal
TRN001986,113.8298,3.0,16.7708,38.3138,210.7912,1.1756,0,Normal
TRN001987,117.8693,3.0,16.1606,103.481,112.6761,0.96,0,Normal
TRN001988,73.6021,5.0,23.5229,0.3247,308.4705,3.9778,0,Normal
TRN001989,60.2797,2.0,21.1673,11.5425,618.66,2.5831,0,Normal
TRN001990,282.7082,2.0,24.2526,19.2222,345.0796,2.6869,0,Normal
TRN001991,166.1739,4.0,30.8607,12.3026,268.92,0.5506,0,Normal
TRN001992,151.8553,5.0,20.9004,48.6718,262.6955,1.86,0,Normal
TRN001993,130.1562,4.0,21.8778,21.2303,508.4166,2.9316,0,Normal
TRN001994,57.2171,3.0,18.2477,8.6722,367.3223,3.2698,0,Normal
TRN001995,189.8363,4.0,30.1052,31.737,164.7836,1.2405,0,Normal
TRN001996,60.1973,3.0,19.1363,36.0095,407.6554,1.2301,0,Normal
TRN001997,111.2573,2.0,19.5619,9.4432,330.4415,5.8469,0,Normal
TRN001998,37.7881,5.0,12.5484,22.1273,466.079,2.7671,0,Normal
TRN001999,29.6388,3.0,13.0378,36.6662,678.5743,3.4038,0,Normal
TRN002000,130.3803,8.0,34.0431,61.201,720.5062,1.6049,0,Normal
TRN002001,58.575,3.0,8.1734,13.5661,305.782,0.7638,0,Normal
TRN002002,30.3046,3.0,24.2756,39.8078,363.9378,0.8052,0,Normal
TRN002003,129.1864,3.0,23.5198,15.529,663.698,1.1986,0,Normal
TRN002004,304.6017,2.0,21.9235,27.2542,329.9904,1.6002,0,Normal
TRN002005,188.7062,2.0,17.4445,10.3339,504.8642,1.2352,0,Normal
TRN002006,87.2028,7.0,35.0319,38.8964,191.4961,3.1208,0,Normal
TRN002007,93.5392,1.0,23.8309,53.9534,206.8485,0.7136,0,Normal
TRN002008,144.7428,4.0,22.4688,22.9566,759.7627,1.4447,0,Normal
TRN002009,187.1079,6.0,28.2217,20.5589,446.1327,2.967,0,Normal
TRN002010,80.4023,7.0,22.0832,18.9283,285.4677,0.4894,0,Normal
TRN002011,89.9932,3.0,20.3237,7.6656,231.6646,2.4585,0,Normal
TRN002012,124.5495,8.0,24.9897,44.8233,263.092,2.5587,0,Normal
TRN002013,131.9944,4.0,22.2271,60.0882,151.8855,2.7569,0,Normal
TRN002014,86.9104,4.0,30.0935,12.8501,427.2773,0.8308,0,Normal
TRN002015,97.3768,7.0,25.4301,30.2726,405.5984,0.1804,0,Normal
TRN002016,201.6413,3.0,18.3173,38.0982,400.7969,2.5645,0,Normal
TRN002017,181.6946,3.0,16.0275,15.2858,589.014,2.2201,0,Normal
TRN002018,117.7034,1.0,18.2552,70.7584,320.3915,0.8817,0,Normal
TRN002019,249.3084,5.0,24.4213,30.7174,383.5908,3.4217,0,Normal
TRN002020,77.7898,8.0,27.9557,5.8626,115.7497,2.1492,0,Normal
TRN002021,228.6229,2.0,14.9043,56.048,448.3667,0.0689,0,Normal
TRN002022,121.2975,3.0,24.1967,23.7246,410.6867,1.2627,0,Normal
TRN002023,569.6189,3.0,31.1358,17.738,162.6331,0.1654,0,Normal
TRN002024,48.374,3.0,18.4246,42.3355,286.1053,2.2988,0,Normal
TRN002025,60.2984,3.0,16.9189,15.7594,547.9084,3.0514,0,Normal
TRN002026,110.3848,2.0,27.4554,67.6471,377.4554,0.9593,0,Normal
TRN002027,120.3733,5.0,24.5705,57.4664,222.1003,2.7801,0,Normal
TRN002028,248.5011,1.0,31.9249,74.2425,411.2616,1.8574,0,Normal
TRN002029,65.5386,1.0,18.5976,99.5721,723.1958,0.3151,0,Normal
TRN002030,150.1693,3.0,28.883,37.6572,136.811,4.8104,0,Normal
TRN002031,192.9847,6.0,26.7105,25.5803,440.2832,3.8859,0,Normal
TRN002032,134.4081,2.0,21.4318,15.1971,369.8678,2.5539,0,Normal
TRN002033,57.3759,7.0,30.6014,40.4678,154.2465,0.0255,0,Normal
TRN002034,198.7913,1.0,24.9825,97.7016,378.7686,0.2721,0,Normal
TRN002035,185.14,4.0,27.1349,7.7268,233.6331,0.8331,0,Normal
TRN002036,136.0476,9.0,28.622,32.7779,270.3405,2.5481,0,Normal
TRN002037,102.2268,2.0,17.7841,5.7641,412.4626,3.6783,0,Normal
TRN002038,112.755,3.0,26.1347,5.4892,404.1814,0.0748,0,Normal
TRN002039,85.4599,2.0,24.7207,61.5112,399.9653,2.244,0,Normal
TRN002040,135.3575,2.0,16.7732,54.5959,921.0492,1.2964,0,Normal
TRN002041,100.7728,8.0,23.8083,14.4815,292.5778,0.0423,0,Normal
TRN002042,61.0394,2.0,12.6157,9.2564,172.8318,3.3963,0,Normal
TRN002043,59.9725,5.0,25.7475,76.2846,442.8609,2.0369,0,Normal
TRN002044,59.5845,3.0,13.9381,9.9725,368.6387,1.2104,0,Normal
TRN002045,99.385,3.0,24.0665,7.0337,239.8973,0.7792,0,Normal
TRN002046,87.9265,2.0,20.8059,10.3084,231.1685,1.9625,0,Normal
TRN002047,109.582,6.0,22.1099,35.4605,608.7209,3.9183,0,Normal
TRN002048,126.8914,6.0,33.2605,109.1352,92.897,0.3049,0,Normal
TRN002049,66.6401,1.0,8.5211,15.4133,364.3278,2.2828,0,Normal
TRN002050,198.8138,1.0,28.7561,60.9539,226.3419,2.6046,0,Normal
TRN002051,84.604,2.0,19.5556,28.35,390.6984,1.3549,0,Normal
TRN002052,69.6875,2.0,7.0717,2.7485,207.5853,1.4145,0,Normal
TRN002053,131.3249,3.0,29.0558,15.8565,395.5079,0.926,0,Normal
TRN002054,42.1816,9.0,31.8374,55.0373,531.6555,0.9253,0,Normal
TRN002055,61.8681,6.0,21.0243,52.9108,243.3733,1.3352,0,Normal
TRN002056,166.1433,6.0,21.9914,13.8217,263.0696,0.2799,0,Normal
TRN002057,35.0849,1.0,6.8826,44.6493,387.9132,1.4027,0,Normal
TRN002058,160.3813,2.0,32.6906,23.3059,462.3676,1.9227,0,Normal
TRN002059,208.3751,4.0,20.6762,34.4139,831.6676,1.6753,0,Normal
TRN002060,72.5459,2.0,11.2212,63.4209,266.1128,1.1354,0,Normal
TRN002061,103.0253,4.0,22.9455,14.3544,262.9698,1.6675,0,Normal
TRN002062,194.5131,5.0,18.1185,18.4771,179.6225,2.6621,0,Normal
