invoice_no,customer_id,invoice_date,product_code,quantity,unit_price,is_cancelled,known_profile
INV002938,CU0385,2025-02-09,P086,5,34.62,False,Sadik
INV000381,CU0052,2025-02-09,P040,1,93.85,False,Riskli
INV000381,CU0052,2025-02-09,P057,2,80.65,False,Riskli
INV001137,CU0156,2025-02-09,P055,1,253.82,False,Sadik
INV001137,CU0156,2025-02-09,P155,2,66.09,False,Sadik
INV004347,CU0576,2025-02-09,P042,5,53.4,False,Riskli
INV004136,CU0544,2025-02-09,P145,3,110.34,False,Sadik
INV001091,CU0150,2025-02-09,P147,5,13.0,False,Riskli
INV001091,CU0150,2025-02-09,P048,5,16.01,False,Riskli
INV001091,CU0150,2025-02-09,P060,1,113.75,False,Riskli
INV001146,CU0157,2025-02-09,P051,4,5.0,False,Riskli
INV001146,CU0157,2025-02-09,P117,5,41.68,False,Riskli
INV004136,CU0544,2025-02-09,P046,1,179.3,False,Sadik
INV001427,CU0197,2025-02-09,P020,1,140.5,False,Uykuda
INV001427,CU0197,2025-02-09,P101,2,25.58,False,Uykuda
INV001091,CU0150,2025-02-09,P094,5,5.0,False,Riskli
INV002938,CU0385,2025-02-09,P010,3,36.56,False,Sadik
INV002379,CU0308,2025-02-09,P157,4,14.24,False,Potansiyel
INV003616,CU0477,2025-02-09,P106,1,57.99,False,Uykuda
INV000404,CU0055,2025-02-09,P172,1,101.63,False,Sadik
INV003616,CU0477,2025-02-09,P124,5,5.84,False,Uykuda
INV003855,CU0510,2025-02-09,P027,1,429.13,False,Riskli
INV003855,CU0510,2025-02-09,P174,3,14.39,False,Riskli
INV001427,CU0197,2025-02-09,P053,4,5.0,False,Uykuda
INV001427,CU0197,2025-02-09,P058,1,6.62,False,Uykuda
INV000404,CU0055,2025-02-09,P157,4,66.78,False,Sadik
INV003562,CU0470,2025-02-09,P179,4,14.34,False,Sadik
INV002379,CU0308,2025-02-09,P066,2,64.37,False,Potansiyel
INV003616,CU0477,2025-02-09,P163,1,42.08,False,Uykuda
INV002379,CU0308,2025-02-09,P076,2,34.9,False,Potansiyel
INV001560,CU0213,2025-02-09,P154,5,45.27,False,Riskli
INV003562,CU0470,2025-02-09,P035,1,231.53,False,Sadik
INV003616,CU0477,2025-02-09,P043,3,5.0,False,Uykuda
INV004466,CU0592,2025-02-10,P085,5,36.18,False,Sampiyon
INV002345,CU0304,2025-02-10,P172,3,74.24,False,Riskli
INV004466,CU0592,2025-02-10,P028,5,15.59,False,Sampiyon
INV001612,CU0219,2025-02-10,P150,2,53.67,False,Sadik
INV004466,CU0592,2025-02-10,P132,2,119.55,False,Sampiyon
INV000414,CU0056,2025-02-10,P125,3,22.77,False,Uykuda
INV003815,CU0506,2025-02-10,P053,2,109.13,False,Potansiyel
INV003769,CU0500,2025-02-10,P053,3,31.52,False,Sadik
INV004481,CU0593,2025-02-10,P009,1,406.76,False,Riskli
INV003769,CU0500,2025-02-10,P090,1,136.41,False,Sadik
INV000414,CU0056,2025-02-10,P160,2,5.0,False,Uykuda
INV003769,CU0500,2025-02-10,P065,4,64.6,False,Sadik
INV004200,CU0554,2025-02-10,P154,3,10.23,False,Uykuda
INV004200,CU0554,2025-02-10,P162,2,77.09,False,Uykuda
INV004200,CU0554,2025-02-10,P113,3,9.16,False,Uykuda
INV003976,CU0527,2025-02-10,P055,5,114.96,False,Sampiyon
INV003976,CU0527,2025-02-10,P113,4,66.1,False,Sampiyon
INV003360,CU0445,2025-02-10,P168,5,52.97,False,Riskli
INV003360,CU0445,2025-02-10,P108,3,17.76,False,Riskli
INV004466,CU0592,2025-02-10,P133,2,28.96,False,Sampiyon
INV001612,CU0219,2025-02-10,P155,1,5.0,False,Sadik
INV000414,CU0056,2025-02-10,P137,3,9.01,False,Uykuda
INV001147,CU0157,2025-02-10,P137,4,81.42,False,Riskli
INV000221,CU0033,2025-02-10,P138,5,5.0,False,Riskli
INV000221,CU0033,2025-02-10,P131,3,39.16,False,Riskli
INV001525,CU0210,2025-02-10,P136,1,34.63,False,Sampiyon
INV003150,CU0416,2025-02-10,P104,4,103.55,False,Riskli
INV001525,CU0210,2025-02-10,P175,5,7.24,False,Sampiyon
INV001525,CU0210,2025-02-10,P045,1,326.9,False,Sampiyon
INV000221,CU0033,2025-02-10,P161,1,145.75,False,Riskli
INV000390,CU0053,2025-02-10,P079,3,141.53,False,Riskli
INV003815,CU0506,2025-02-10,P115,2,37.35,False,Potansiyel
INV003815,CU0506,2025-02-10,P148,4,6.28,False,Potansiyel
INV001525,CU0210,2025-02-10,P147,4,79.88,False,Sampiyon
INV001147,CU0157,2025-02-10,P056,4,25.49,False,Riskli
INV001612,CU0219,2025-02-10,P168,2,179.92,False,Sadik
INV003815,CU0506,2025-02-10,P013,5,5.0,False,Potansiyel
INV001098,CU0151,2025-02-10,P005,5,48.34,False,Riskli
INV002828,CU0369,2025-02-10,P148,5,58.87,False,Riskli
INV001682,CU0227,2025-02-11,P161,2,158.91,False,Riskli
INV000472,CU0064,2025-02-11,P007,1,106.57,False,Sadik
INV001856,CU0252,2025-02-11,P068,5,28.3,False,Sadik
INV001856,CU0252,2025-02-11,P101,4,7.31,False,Sadik
INV002626,CU0336,2025-02-11,P113,2,15.41,False,Potansiyel
INV002626,CU0336,2025-02-11,P030,3,80.23,False,Potansiyel
INV002626,CU0336,2025-02-11,P038,1,88.83,False,Potansiyel
INV004303,CU0570,2025-02-11,P110,4,21.05,False,Uykuda
INV001856,CU0252,2025-02-11,P094,3,5.19,False,Sadik
INV001407,CU0191,2025-02-11,P103,2,47.39,False,Uykuda
INV001856,CU0252,2025-02-11,P137,2,52.61,False,Sadik
INV004303,CU0570,2025-02-11,P024,1,20.74,False,Uykuda
INV004049,CU0536,2025-02-11,P144,3,55.72,False,Riskli
INV000472,CU0064,2025-02-11,P101,5,8.07,False,Sadik
INV004049,CU0536,2025-02-11,P064,4,59.06,False,Riskli
INV004049,CU0536,2025-02-11,P085,3,6.43,False,Riskli
INV001498,CU0206,2025-02-11,P025,4,41.91,False,Potansiyel
INV001498,CU0206,2025-02-11,P128,2,43.66,False,Potansiyel
INV001498,CU0206,2025-02-11,P040,5,6.45,False,Potansiyel
INV003214,CU0425,2025-02-11,P094,4,90.13,False,Riskli
INV003214,CU0425,2025-02-11,P001,4,5.0,False,Riskli
INV000472,CU0064,2025-02-11,P001,4,77.45,False,Sadik
INV003214,CU0425,2025-02-11,P002,4,12.63,False,Riskli
INV000728,CU0101,2025-02-11,P131,3,16.9,False,Potansiyel
INV000728,CU0101,2025-02-11,P172,4,11.85,False,Potansiyel
INV001131,CU0154,2025-02-11,P057,2,61.7,False,Riskli
INV000728,CU0101,2025-02-11,P055,2,41.36,False,Potansiyel
INV000728,CU0101,2025-02-11,P177,5,12.64,False,Potansiyel
INV004049,CU0536,2025-02-11,P004,3,16.59,False,Riskli
INV004420,CU0584,2025-02-11,P157,3,69.37,False,Uykuda
INV001131,CU0154,2025-02-11,P006,2,103.11,False,Riskli
INV001022,CU0143,2025-02-11,P071,2,131.44,False,Sampiyon
INV001131,CU0154,2025-02-11,P056,1,63.87,False,Riskli
INV000674,CU0093,2025-02-11,P124,4,47.92,False,Sadik
INV002768,CU0362,2025-02-11,P104,3,200.58,False,Sampiyon
INV001407,CU0191,2025-02-11,P110,3,26.17,False,Uykuda
INV002768,CU0362,2025-02-11,P051,5,44.48,False,Sampiyon
INV001007,CU0141,2025-02-11,P051,1,93.95,False,Sampiyon
INV001007,CU0141,2025-02-11,P089,4,98.66,False,Sampiyon
INV003617,CU0478,2025-02-11,P170,5,36.74,False,Riskli
INV003617,CU0478,2025-02-11,P080,3,9.75,False,Riskli
INV002276,CU0297,2025-02-11,P168,1,477.92,False,Riskli
INV000674,CU0093,2025-02-11,P087,2,98.04,False,Sadik
INV000371,CU0051,2025-02-11,P155,1,284.91,False,Riskli
INV001022,CU0143,2025-02-11,P009,4,64.02,False,Sampiyon
INV003617,CU0478,2025-02-11,P031,4,24.0,False,Riskli
INV000674,CU0093,2025-02-11,P049,3,21.68,False,Sadik
INV000674,CU0093,2025-02-11,P080,3,9.01,False,Sadik
INV002148,CU0281,2025-02-12,P035,1,691.35,False,Sampiyon
INV001505,CU0208,2025-02-12,P073,1,18.99,False,Sadik
INV002631,CU0338,2025-02-12,P045,1,6.52,False,Riskli
INV001215,CU0167,2025-02-12,P069,5,15.6,False,Sadik
INV001215,CU0167,2025-02-12,P173,4,74.12,False,Sadik
INV001791,CU0243,2025-02-12,P028,1,112.93,False,Uykuda
INV003018,CU0397,2025-02-12,P054,4,70.0,False,Sampiyon
INV003018,CU0397,2025-02-12,P114,3,87.38,False,Sampiyon
INV002845,CU0371,2025-02-12,P089,5,165.76,False,Sampiyon
INV003018,CU0397,2025-02-12,P008,1,219.58,False,Sampiyon
INV004501,CU0597,2025-02-12,P138,3,43.73,False,Sadik
INV002631,CU0338,2025-02-12,P161,5,30.87,False,Riskli
INV004501,CU0597,2025-02-12,P030,5,23.58,False,Sadik
INV004501,CU0597,2025-02-12,P177,2,29.21,False,Sadik
INV000473,CU0064,2025-02-12,P085,3,5.0,False,Sadik
INV001505,CU0208,2025-02-12,P165,2,104.65,False,Sadik
INV000382,CU0052,2025-02-12,P097,4,99.97,False,Riskli
INV001505,CU0208,2025-02-12,P029,4,24.4,False,Sadik
INV002631,CU0338,2025-02-12,P091,4,18.3,False,Riskli
INV003613,CU0476,2025-02-12,P007,4,20.29,False,Uykuda
INV004501,CU0597,2025-02-12,P029,1,5.0,False,Sadik
INV000796,CU0110,2025-02-12,P143,4,5.0,False,Uykuda
INV001932,CU0260,2025-02-12,P065,1,580.29,False,Sampiyon
INV000796,CU0110,2025-02-12,P037,3,17.55,False,Uykuda
INV000247,CU0036,2025-02-12,P043,4,93.66,False,Sadik
INV000473,CU0064,2025-02-12,P047,4,45.79,False,Sadik
INV000796,CU0110,2025-02-12,P063,2,14.94,False,Uykuda
INV001459,CU0201,2025-02-12,P104,3,46.6,False,Sadik
INV000796,CU0110,2025-02-12,P054,2,39.18,False,Uykuda
INV001459,CU0201,2025-02-12,P002,1,226.21,False,Sadik
INV003613,CU0476,2025-02-12,P064,3,21.17,False,Uykuda
INV000473,CU0064,2025-02-12,P015,4,83.36,False,Sadik
INV001158,CU0159,2025-02-13,P066,2,27.15,False,Riskli
INV003472,CU0459,2025-02-13,P095,3,30.46,False,Uykuda
CINV003128,CU0415,2025-02-13,P174,-1,474.94,True,Sampiyon
INV003107,CU0413,2025-02-13,P173,5,51.64,False,Riskli
INV003107,CU0413,2025-02-13,P172,1,173.37,False,Riskli
INV003106,CU0413,2025-02-13,P061,1,74.06,False,Riskli
INV003198,CU0423,2025-02-13,P179,5,18.08,False,Sadik
INV002803,CU0364,2025-02-13,P095,3,5.0,False,Uykuda
INV003483,CU0462,2025-02-13,P085,2,15.79,False,Sampiyon
INV003106,CU0413,2025-02-13,P146,3,85.63,False,Riskli
INV003106,CU0413,2025-02-13,P162,1,65.43,False,Riskli
INV003777,CU0502,2025-02-13,P088,5,58.25,False,Sadik
INV000463,CU0063,2025-02-13,P091,2,241.17,False,Sadik
INV002632,CU0338,2025-02-13,P042,4,5.7,False,Riskli
INV001519,CU0209,2025-02-13,P147,1,111.04,False,Sadik
INV001777,CU0242,2025-02-13,P171,4,77.87,False,Sampiyon
INV001777,CU0242,2025-02-13,P135,2,116.17,False,Sampiyon
INV000867,CU0122,2025-02-13,P076,5,28.91,False,Riskli
INV000867,CU0122,2025-02-13,P174,3,101.48,False,Riskli
INV001777,CU0242,2025-02-13,P012,4,25.71,False,Sampiyon
INV002256,CU0296,2025-02-13,P029,1,459.21,False,Sampiyon
INV002632,CU0338,2025-02-13,P110,1,152.52,False,Riskli
INV001519,CU0209,2025-02-13,P003,2,92.59,False,Sadik
INV004280,CU0568,2025-02-13,P024,3,9.27,False,Sadik
INV001158,CU0159,2025-02-13,P174,4,25.44,False,Riskli
INV004280,CU0568,2025-02-13,P137,2,132.38,False,Sadik
INV001158,CU0159,2025-02-13,P019,1,116.68,False,Riskli
INV003128,CU0415,2025-02-13,P174,1,474.94,False,Sampiyon
INV000620,CU0086,2025-02-13,P023,4,28.83,False,Sadik
INV003128,CU0415,2025-02-13,P051,2,40.38,False,Sampiyon
INV003128,CU0415,2025-02-13,P115,5,14.92,False,Sampiyon
INV001158,CU0159,2025-02-13,P111,3,16.57,False,Riskli
INV004308,CU0572,2025-02-13,P031,1,22.21,False,Sadik
INV003483,CU0462,2025-02-13,P177,3,18.31,False,Sampiyon
INV003198,CU0423,2025-02-13,P004,2,111.68,False,Sadik
INV003483,CU0462,2025-02-13,P084,4,94.83,False,Sampiyon
INV003198,CU0423,2025-02-13,P054,4,8.25,False,Sadik
CINV002632,CU0338,2025-02-13,P173,-4,5.0,True,Riskli
INV002803,CU0364,2025-02-13,P037,4,17.83,False,Uykuda
INV002803,CU0364,2025-02-13,P005,1,126.62,False,Uykuda
INV004308,CU0572,2025-02-13,P104,2,154.31,False,Sadik
INV000620,CU0086,2025-02-13,P135,2,58.79,False,Sadik
INV000620,CU0086,2025-02-13,P154,4,31.39,False,Sadik
INV000620,CU0086,2025-02-13,P069,1,19.84,False,Sadik
INV004489,CU0594,2025-02-13,P156,5,41.01,False,Potansiyel
INV003764,CU0499,2025-02-13,P033,4,5.0,False,Riskli
INV003764,CU0499,2025-02-13,P177,1,247.65,False,Riskli
INV003483,CU0462,2025-02-13,P142,4,73.25,False,Sampiyon
INV000944,CU0133,2025-02-13,P076,4,187.21,False,Sampiyon
INV002632,CU0338,2025-02-13,P173,4,5.0,False,Riskli
INV002632,CU0338,2025-02-13,P152,4,8.07,False,Riskli
INV000055,CU0006,2025-02-14,P044,2,226.08,False,Sampiyon
INV000055,CU0006,2025-02-14,P026,3,5.0,False,Sampiyon
CINV000993,CU0138,2025-02-14,P098,-1,24.17,True,Uykuda
INV004186,CU0550,2025-02-14,P083,1,33.9,False,Uykuda
INV004186,CU0550,2025-02-14,P097,5,5.0,False,Uykuda
INV001378,CU0187,2025-02-14,P012,4,28.92,False,Riskli
INV000711,CU0098,2025-02-14,P066,3,88.0,False,Sampiyon
INV002701,CU0352,2025-02-14,P141,1,233.56,False,Sadik
INV004304,CU0571,2025-02-14,P092,1,293.05,False,Potansiyel
INV002701,CU0352,2025-02-14,P105,3,11.49,False,Sadik
INV001506,CU0208,2025-02-14,P015,3,108.88,False,Sadik
INV001276,CU0176,2025-02-14,P036,2,225.85,False,Sampiyon
INV004186,CU0550,2025-02-14,P156,1,47.36,False,Uykuda
INV004186,CU0550,2025-02-14,P125,1,18.49,False,Uykuda
INV002701,CU0352,2025-02-14,P070,2,73.95,False,Sadik
INV003287,CU0435,2025-02-14,P101,1,301.14,False,Sadik
INV000711,CU0098,2025-02-14,P132,2,5.0,False,Sampiyon
INV002701,CU0352,2025-02-14,P102,3,22.37,False,Sadik
INV002741,CU0358,2025-02-14,P145,3,35.22,False,Riskli
INV000711,CU0098,2025-02-14,P117,4,90.25,False,Sampiyon
INV004304,CU0571,2025-02-14,P157,1,5.0,False,Potansiyel
INV002810,CU0366,2025-02-14,P073,2,98.03,False,Sampiyon
INV002810,CU0366,2025-02-14,P138,5,41.83,False,Sampiyon
INV002285,CU0298,2025-02-14,P030,2,280.88,False,Sampiyon
INV000055,CU0006,2025-02-14,P036,5,5.0,False,Sampiyon
INV002810,CU0366,2025-02-14,P178,5,37.89,False,Sampiyon
INV002810,CU0366,2025-02-14,P003,1,25.27,False,Sampiyon
INV000993,CU0138,2025-02-14,P069,5,5.0,False,Uykuda
INV000993,CU0138,2025-02-14,P030,2,25.57,False,Uykuda
INV004304,CU0571,2025-02-14,P125,3,7.62,False,Potansiyel
INV002683,CU0349,2025-02-14,P103,5,65.99,False,Riskli
INV000372,CU0051,2025-02-14,P166,3,18.05,False,Riskli
INV002683,CU0349,2025-02-14,P043,3,32.9,False,Riskli
CINV004186,CU0550,2025-02-14,P125,-1,18.49,True,Uykuda
INV002620,CU0335,2025-02-14,P099,1,103.68,False,Riskli
INV003333,CU0441,2025-02-14,P071,1,143.6,False,Riskli
INV000993,CU0138,2025-02-14,P098,1,24.17,False,Uykuda
INV003333,CU0441,2025-02-14,P102,3,11.98,False,Riskli
INV003333,CU0441,2025-02-14,P072,1,118.7,False,Riskli
INV002741,CU0358,2025-02-14,P133,4,29.29,False,Riskli
INV002285,CU0298,2025-02-14,P146,5,9.88,False,Sampiyon
CINV002620,CU0335,2025-02-14,P099,-1,103.68,True,Riskli
INV002620,CU0335,2025-02-14,P103,2,83.64,False,Riskli
INV002620,CU0335,2025-02-14,P046,2,95.32,False,Riskli
INV003977,CU0527,2025-02-14,P045,4,149.18,False,Sampiyon
INV003333,CU0441,2025-02-14,P159,3,53.82,False,Riskli
INV002741,CU0358,2025-02-14,P175,5,19.47,False,Riskli
INV003977,CU0527,2025-02-14,P167,3,15.4,False,Sampiyon
INV001378,CU0187,2025-02-14,P024,5,30.24,False,Riskli
INV001378,CU0187,2025-02-14,P093,4,34.96,False,Riskli
INV000213,CU0030,2025-02-14,P149,5,60.29,False,Potansiyel
INV000055,CU0006,2025-02-14,P140,5,48.74,False,Sampiyon
CINV002701,CU0352,2025-02-14,P070,-2,73.95,True,Sadik
INV003977,CU0527,2025-02-14,P083,5,12.77,False,Sampiyon
INV000372,CU0051,2025-02-14,P093,3,74.9,False,Riskli
INV001880,CU0255,2025-02-15,P063,1,552.43,False,Sampiyon
INV002811,CU0366,2025-02-15,P025,5,30.93,False,Sampiyon
INV003297,CU0436,2025-02-15,P124,3,43.03,False,Riskli
INV002811,CU0366,2025-02-15,P138,3,5.58,False,Sampiyon
INV002811,CU0366,2025-02-15,P017,3,54.05,False,Sampiyon
INV003297,CU0436,2025-02-15,P177,4,55.49,False,Riskli
INV002728,CU0356,2025-02-15,P171,1,359.21,False,Sadik
CINV002346,CU0304,2025-02-15,P011,-1,25.52,True,Riskli
INV003706,CU0492,2025-02-15,P110,2,58.62,False,Potansiyel
INV003706,CU0492,2025-02-15,P110,3,11.96,False,Potansiyel
INV003706,CU0492,2025-02-15,P118,3,11.12,False,Potansiyel
INV001880,CU0255,2025-02-15,P057,5,39.19,False,Sampiyon
INV002811,CU0366,2025-02-15,P101,2,111.18,False,Sampiyon
INV002346,CU0304,2025-02-15,P061,5,17.45,False,Riskli
INV003388,CU0447,2025-02-15,P015,1,12.11,False,Potansiyel
INV002728,CU0356,2025-02-15,P113,2,22.49,False,Sadik
INV000113,CU0012,2025-02-15,P048,3,13.91,False,Potansiyel
INV003511,CU0465,2025-02-15,P111,4,148.06,False,Sampiyon
INV003511,CU0465,2025-02-15,P143,2,5.0,False,Sampiyon
INV003511,CU0465,2025-02-15,P082,5,15.27,False,Sampiyon
INV003388,CU0447,2025-02-15,P071,5,10.27,False,Potansiyel
INV003706,CU0492,2025-02-15,P003,3,14.74,False,Potansiyel
INV002434,CU0316,2025-02-15,P069,4,55.37,False,Riskli
INV002054,CU0271,2025-02-15,P034,3,77.34,False,Riskli
INV003388,CU0447,2025-02-15,P148,1,229.49,False,Potansiyel
INV003789,CU0504,2025-02-15,P122,1,15.42,False,Riskli
INV003789,CU0504,2025-02-15,P154,3,40.32,False,Riskli
INV000113,CU0012,2025-02-15,P096,4,31.84,False,Potansiyel
INV002346,CU0304,2025-02-15,P011,1,25.52,False,Riskli
INV002346,CU0304,2025-02-15,P006,3,46.57,False,Riskli
INV003388,CU0447,2025-02-15,P173,3,5.0,False,Potansiyel
INV003789,CU0504,2025-02-15,P004,2,112.23,False,Riskli
INV000113,CU0012,2025-02-15,P137,4,11.68,False,Potansiyel
INV003339,CU0442,2025-02-15,P048,3,88.43,False,Riskli
INV002728,CU0356,2025-02-15,P086,3,10.62,False,Sadik
INV001064,CU0147,2025-02-15,P009,2,225.59,False,Sadik
INV003339,CU0442,2025-02-15,P123,2,100.93,False,Riskli
INV000928,CU0131,2025-02-16,P099,1,139.02,False,Uykuda
INV000928,CU0131,2025-02-16,P071,5,19.46,False,Uykuda
INV001419,CU0196,2025-02-16,P071,3,35.32,False,Riskli
INV002411,CU0313,2025-02-16,P115,3,49.11,False,Riskli
INV004296,CU0569,2025-02-16,P174,3,38.2,False,Sadik
INV001419,CU0196,2025-02-16,P010,1,95.85,False,Riskli
INV002812,CU0366,2025-02-16,P048,4,151.25,False,Sampiyon
INV002812,CU0366,2025-02-16,P148,5,32.84,False,Sampiyon
INV001023,CU0143,2025-02-16,P117,5,6.62,False,Sampiyon
INV000957,CU0134,2025-02-16,P150,5,132.29,False,Sampiyon
INV002411,CU0313,2025-02-16,P173,3,21.78,False,Riskli
INV003215,CU0425,2025-02-16,P121,5,40.54,False,Riskli
INV001023,CU0143,2025-02-16,P037,5,6.71,False,Sampiyon
INV001620,CU0220,2025-02-16,P130,4,14.49,False,Sadik
INV002411,CU0313,2025-02-16,P126,2,124.97,False,Riskli
INV001023,CU0143,2025-02-16,P083,2,258.41,False,Sampiyon
INV003215,CU0425,2025-02-16,P094,1,15.68,False,Riskli
INV001620,CU0220,2025-02-16,P065,3,83.7,False,Sadik
INV001620,CU0220,2025-02-16,P179,5,18.24,False,Sadik
INV001620,CU0220,2025-02-16,P161,1,14.68,False,Sadik
INV004296,CU0569,2025-02-16,P019,4,20.96,False,Sadik
INV003820,CU0507,2025-02-16,P028,2,146.5,False,Sampiyon
INV003820,CU0507,2025-02-16,P021,2,108.45,False,Sampiyon
INV002361,CU0307,2025-02-16,P171,3,108.09,False,Sampiyon
INV003730,CU0495,2025-02-16,P032,2,213.13,False,Riskli
INV003215,CU0425,2025-02-16,P174,1,79.74,False,Riskli
INV002361,CU0307,2025-02-16,P007,1,446.51,False,Sampiyon
INV004296,CU0569,2025-02-16,P103,1,42.77,False,Sadik
INV003114,CU0414,2025-02-16,P162,1,150.44,False,Sampiyon
INV001419,CU0196,2025-02-16,P079,3,86.97,False,Riskli
INV003353,CU0444,2025-02-16,P065,1,350.79,False,Riskli
INV003114,CU0414,2025-02-16,P086,2,62.4,False,Sampiyon
INV003114,CU0414,2025-02-16,P045,4,8.06,False,Sampiyon
INV002559,CU0327,2025-02-16,P104,5,5.0,False,Sadik
INV002474,CU0320,2025-02-16,P173,5,87.42,False,Riskli
INV002559,CU0327,2025-02-16,P151,4,99.18,False,Sadik
INV004050,CU0536,2025-02-16,P059,5,71.56,False,Riskli
INV000106,CU0010,2025-02-16,P165,2,49.4,False,Potansiyel
INV000106,CU0010,2025-02-16,P082,3,26.86,False,Potansiyel
INV004050,CU0536,2025-02-16,P071,1,5.0,False,Riskli
INV003114,CU0414,2025-02-16,P138,4,40.81,False,Sampiyon
INV001396,CU0190,2025-02-16,P129,2,11.19,False,Sadik
INV001396,CU0190,2025-02-16,P144,3,5.0,False,Sadik
INV004296,CU0569,2025-02-16,P032,5,30.37,False,Sadik
INV000106,CU0010,2025-02-16,P109,5,5.0,False,Potansiyel
INV001396,CU0190,2025-02-16,P126,1,383.78,False,Sadik
INV002038,CU0269,2025-02-17,P159,2,240.47,False,Sampiyon
INV002356,CU0306,2025-02-17,P162,5,5.0,False,Potansiyel
INV004332,CU0575,2025-02-17,P178,4,55.34,False,Sampiyon
INV002356,CU0306,2025-02-17,P118,3,48.1,False,Potansiyel
INV002069,CU0273,2025-02-17,P173,1,469.29,False,Riskli
INV001433,CU0199,2025-02-17,P136,3,126.77,False,Riskli
INV002422,CU0314,2025-02-17,P102,4,74.02,False,Sadik
CINV004332,CU0575,2025-02-17,P091,-2,118.48,True,Sampiyon
INV001922,CU0259,2025-02-17,P073,5,65.64,False,Sadik
INV002356,CU0306,2025-02-17,P142,3,17.35,False,Potansiyel
INV000383,CU0052,2025-02-17,P041,4,54.24,False,Riskli
INV000383,CU0052,2025-02-17,P083,2,123.06,False,Riskli
INV004332,CU0575,2025-02-17,P091,2,118.48,False,Sampiyon
INV001634,CU0222,2025-02-17,P166,5,48.65,False,Riskli
INV001922,CU0259,2025-02-17,P140,4,11.95,False,Sadik
INV002602,CU0331,2025-02-17,P165,4,31.48,False,Riskli
INV002602,CU0331,2025-02-17,P151,2,56.3,False,Riskli
INV003691,CU0489,2025-02-17,P075,5,25.66,False,Sadik
INV001699,CU0229,2025-02-17,P169,3,121.4,False,Sadik
INV003978,CU0527,2025-02-17,P081,1,570.57,False,Sampiyon
INV002038,CU0269,2025-02-17,P119,2,79.01,False,Sampiyon
INV000428,CU0059,2025-02-17,P012,1,20.75,False,Riskli
INV003255,CU0431,2025-02-17,P124,4,40.44,False,Sadik
INV003255,CU0431,2025-02-17,P087,3,88.63,False,Sadik
INV000428,CU0059,2025-02-17,P123,1,162.4,False,Riskli
INV002038,CU0269,2025-02-17,P106,2,68.62,False,Sampiyon
INV000428,CU0059,2025-02-17,P050,1,107.78,False,Riskli
INV003691,CU0489,2025-02-17,P155,1,283.76,False,Sadik
INV000003,CU0001,2025-02-17,P134,1,216.36,False,Riskli
INV000003,CU0001,2025-02-17,P166,4,9.2,False,Riskli
INV002965,CU0388,2025-02-17,P041,4,26.92,False,Potansiyel
INV002965,CU0388,2025-02-17,P136,4,29.81,False,Potansiyel
INV002965,CU0388,2025-02-17,P115,1,26.87,False,Potansiyel
INV002965,CU0388,2025-02-17,P101,1,121.54,False,Potansiyel
INV000003,CU0001,2025-02-17,P098,4,49.77,False,Riskli
INV000644,CU0088,2025-02-17,P157,4,63.61,False,Riskli
INV003477,CU0461,2025-02-18,P045,2,39.32,False,Riskli
INV003477,CU0461,2025-02-18,P073,1,50.24,False,Riskli
INV001002,CU0140,2025-02-18,P042,2,62.86,False,Uykuda
INV001002,CU0140,2025-02-18,P075,4,5.0,False,Uykuda
INV004145,CU0545,2025-02-18,P103,2,98.86,False,Riskli
INV004145,CU0545,2025-02-18,P134,2,99.86,False,Riskli
INV000360,CU0049,2025-02-18,P062,3,13.14,False,Potansiyel
INV000360,CU0049,2025-02-18,P128,3,7.11,False,Potansiyel
INV003979,CU0527,2025-02-18,P140,4,8.54,False,Sampiyon
INV000360,CU0049,2025-02-18,P162,5,7.26,False,Potansiyel
INV001002,CU0140,2025-02-18,P139,3,5.0,False,Uykuda
INV004423,CU0585,2025-02-18,P139,4,89.96,False,Sadik
INV000360,CU0049,2025-02-18,P027,3,81.34,False,Potansiyel
INV000011,CU0002,2025-02-18,P125,3,83.85,False,Sadik
INV003477,CU0461,2025-02-18,P010,2,137.3,False,Riskli
INV003979,CU0527,2025-02-18,P067,5,36.92,False,Sampiyon
INV003979,CU0527,2025-02-18,P098,5,46.66,False,Sampiyon
INV001502,CU0207,2025-02-18,P153,1,53.12,False,Uykuda
INV001502,CU0207,2025-02-18,P104,4,8.38,False,Uykuda
INV001502,CU0207,2025-02-18,P074,3,10.64,False,Uykuda
INV001167,CU0161,2025-02-18,P115,5,74.77,False,Sadik
INV003949,CU0521,2025-02-18,P100,1,324.18,False,Riskli
INV004423,CU0585,2025-02-18,P129,1,34.7,False,Sadik
INV001502,CU0207,2025-02-18,P039,2,34.32,False,Uykuda
INV000012,CU0002,2025-02-18,P109,2,179.53,False,Sadik
INV001148,CU0157,2025-02-18,P112,3,5.0,False,Riskli
INV003082,CU0407,2025-02-18,P020,1,24.75,False,Potansiyel
INV002025,CU0268,2025-02-18,P005,3,5.0,False,Sadik
INV002025,CU0268,2025-02-18,P162,4,76.45,False,Sadik
INV001148,CU0157,2025-02-18,P023,3,100.14,False,Riskli
INV004187,CU0550,2025-02-18,P094,4,6.86,False,Uykuda
INV001933,CU0260,2025-02-18,P117,5,63.17,False,Sampiyon
INV004423,CU0585,2025-02-18,P053,5,8.04,False,Sadik
INV000519,CU0071,2025-02-18,P049,1,117.64,False,Riskli
INV003082,CU0407,2025-02-18,P046,5,27.22,False,Potansiyel
