temperature,vibration,pressure,rpm,oil_quality,load,age_months,error_count,sensor_9,sensor_10,sensor_11,sensor_12,failure
79.937,4.48,89.967,1384.436,88.959,40.07,32.503,8.0,0.553,-3.408,3.672,-1.323,0
85.913,3.544,89.769,2070.14,73.406,51.746,65.44,0.0,3.951,0.715,-0.946,-0.755,1
100.04,4.602,148.97,1946.165,52.064,39.155,16.584,0.0,1.602,1.199,5.404,0.337,0
93.916,5.66,94.222,2276.33,29.473,92.305,82.717,8.0,2.057,-1.543,0.517,-1.614,1
66.857,2.402,85.582,1729.172,90.669,68.31,55.103,3.0,0.991,-0.312,-0.133,-0.519,1
78.339,4.669,87.407,1728.663,59.098,93.21,109.177,7.0,-0.813,-1.768,-0.741,-0.069,0
71.994,0.545,113.99,2246.405,32.774,28.676,103.264,3.0,0.36,3.636,3.198,0.816,0
58.011,6.14,110.806,1893.736,43.717,27.158,50.532,0.0,3.721,3.291,-1.293,0.582,0
48.872,4.513,97.896,1148.307,81.214,42.744,95.033,3.0,0.55,-1.034,-2.083,0.12,1
84.887,3.716,88.732,1371.205,54.743,23.011,75.25,0.0,3.5,-1.158,-2.163,0.128,1
49.548,3.382,47.65,1603.313,100.0,55.954,78.595,0.0,2.251,0.236,-4.266,-0.457,1
83.572,3.779,116.326,1579.024,50.802,64.455,43.504,2.0,3.041,-1.737,-0.853,0.042,0
131.211,2.953,73.698,1512.98,100.0,0.072,16.01,7.0,1.806,-7.753,10.619,-0.929,0
119.039,3.9,97.292,920.523,100.0,47.499,38.402,3.0,2.826,-8.86,2.198,0.968,0
110.706,6.44,91.99,640.486,64.099,53.836,29.085,3.0,0.14,-5.787,-0.198,1.128,0
67.334,0.326,102.164,2491.332,23.952,51.948,102.367,7.0,-1.695,4.593,4.095,0.964,0
91.627,5.746,77.48,1885.415,100.0,26.659,48.86,5.0,1.836,-2.259,5.028,-0.44,0
58.375,3.273,81.859,760.743,65.835,74.768,82.842,0.0,0.52,-0.294,-8.396,0.022,1
31.632,2.317,101.861,1030.326,54.602,100.0,79.315,4.0,1.898,-1.805,-9.841,-1.48,0
94.102,6.133,150.315,1778.166,56.774,11.814,70.51,0.0,0.202,1.846,5.888,0.195,0
44.322,3.192,92.257,975.978,45.576,100.0,62.332,3.0,-0.727,0.194,-7.684,1.058,0
88.959,7.313,96.614,1440.451,62.496,68.048,92.505,0.0,0.439,-0.646,-2.155,-0.96,0
95.516,4.969,99.346,1274.353,76.601,44.491,44.926,0.0,2.225,-2.458,-0.247,1.464,0
107.173,4.304,88.267,1489.139,46.621,43.363,93.661,0.0,5.611,-3.242,-4.258,-0.734,1
76.904,5.774,96.887,2042.041,42.771,29.878,61.554,1.0,-0.494,4.235,2.889,-0.513,0
75.242,4.454,85.132,1152.794,75.461,48.171,14.133,7.0,-0.709,-1.984,1.855,2.49,0
60.94,2.699,66.004,2220.709,100.0,20.731,67.409,0.0,2.558,2.788,1.858,-0.738,1
79.243,3.451,118.965,1789.173,38.197,26.737,83.703,2.0,3.165,-0.242,0.934,0.397,0
67.433,5.804,84.272,1892.725,65.498,56.753,81.273,0.0,-1.666,4.06,0.284,0.172,0
73.316,2.925,103.327,2186.509,42.824,68.545,57.728,4.0,0.588,2.523,1.352,-0.048,0
94.85,6.177,105.178,1347.983,59.986,22.453,89.088,0.0,2.033,-2.243,0.731,1.008,0
75.877,3.147,80.588,1176.761,85.234,64.558,22.016,5.0,2.197,-3.861,-1.455,-0.433,0
35.352,1.081,69.045,1149.011,83.368,39.884,83.76,1.0,1.933,0.214,-5.44,1.22,1
67.471,3.151,133.408,1684.346,42.478,52.182,69.765,2.0,4.882,-1.652,-1.661,0.34,0
50.428,4.539,81.593,1674.651,46.331,82.79,58.015,0.0,2.304,2.648,-6.579,0.068,1
65.618,4.841,102.297,2215.264,29.721,21.218,116.659,2.0,2.744,2.784,0.473,-0.191,0
72.361,1.832,80.418,1230.364,84.938,63.675,56.711,0.0,3.343,-2.029,-4.97,0.931,0
117.783,3.158,78.6,834.957,86.966,100.0,58.454,5.0,1.161,-9.247,-2.459,-1.211,0
72.743,3.128,80.511,1702.139,88.983,45.312,63.377,0.0,0.578,1.436,0.093,-1.438,1
74.991,4.505,96.457,1610.508,73.382,69.866,7.728,0.0,2.796,0.944,-2.474,-1.104,0
30.65,4.584,102.496,1342.15,58.703,44.749,15.018,0.0,1.675,3.886,-3.938,-1.143,1
80.726,3.248,96.396,1394.446,59.071,64.514,93.927,5.0,2.063,-3.786,-1.679,2.061,0
96.078,1.502,138.086,1524.46,71.887,77.052,78.652,0.0,1.484,-3.061,0.856,0.568,0
85.949,4.672,68.192,1395.043,71.566,84.022,109.741,5.0,-1.096,-2.8,-1.833,-1.409,0
85.986,3.166,103.281,1570.105,82.217,44.91,59.513,3.0,1.475,-2.373,2.356,0.711,0
33.389,7.17,121.914,1375.778,50.945,65.948,27.29,7.0,-1.636,2.321,0.151,0.165,0
47.723,2.416,99.166,1492.016,95.956,37.197,17.614,11.0,0.656,-2.045,4.16,-1.641,0
77.356,6.542,123.966,1734.65,63.782,64.323,55.312,0.0,-0.044,1.953,0.935,-2.582,0
97.198,5.212,88.204,1267.768,67.863,46.462,51.63,3.0,0.31,-2.677,1.191,-0.171,0
113.749,3.281,84.76,1237.831,67.249,24.504,126.717,1.0,3.963,-6.352,-0.933,0.033,1
73.012,4.387,96.845,1865.247,70.192,41.818,43.609,0.0,2.653,1.582,0.053,-1.248,1
67.857,5.699,107.79,2067.435,33.316,68.911,77.455,6.0,2.615,0.007,-0.417,-0.789,0
98.083,5.086,121.335,1786.113,71.897,40.395,87.857,0.0,-2.311,1.784,5.112,0.7,0
67.505,1.009,96.976,1677.811,54.804,18.785,71.26,0.0,-0.575,6.534,-0.821,0.386,1
92.651,3.13,83.459,1678.964,94.385,20.647,27.282,6.0,1.084,-2.332,5.841,-0.494,0
86.064,3.963,136.56,1900.155,50.586,49.409,92.625,3.0,0.678,0.029,3.294,-0.11,0
79.071,4.963,100.13,2693.33,100.0,61.544,43.318,1.0,-0.859,3.988,7.251,-1.267,1
76.942,4.592,102.523,1645.157,48.267,40.34,81.056,3.0,1.796,-0.31,-0.016,-0.221,0
89.165,5.539,99.842,844.559,100.0,46.568,1.0,6.0,4.481,-8.231,0.99,-0.856,0
97.604,4.722,97.108,1419.722,53.355,86.064,47.081,8.0,0.585,-4.394,0.553,-1.542,0
77.429,6.152,115.222,2029.901,61.449,66.366,45.276,1.0,0.024,2.659,2.124,0.424,0
30.568,5.183,96.546,1347.806,100.0,48.775,1.0,13.0,2.481,-4.197,2.923,-0.408,0
109.591,3.66,121.056,1433.342,57.837,41.608,49.106,2.0,1.774,-3.207,2.909,0.556,0
101.85,4.61,106.264,2342.915,83.053,56.618,79.966,3.0,1.639,-0.962,5.176,-0.201,1
33.303,7.16,136.538,1283.54,71.795,88.289,48.868,1.0,0.888,0.939,-3.888,0.088,1
66.094,4.755,112.958,2595.735,10.724,51.419,82.393,8.0,0.297,4.32,3.674,-1.653,0
66.215,2.145,119.702,1978.265,34.413,58.667,77.328,4.0,3.02,0.594,-0.678,-0.096,0
50.859,3.782,86.203,2079.874,97.356,24.436,15.018,9.0,-0.849,2.239,7.167,-1.372,0
73.358,1.922,101.3,1815.537,48.943,35.404,88.623,0.0,2.47,1.133,-0.69,0.038,0
64.492,3.803,93.591,1057.622,53.148,100.0,47.31,2.0,1.022,-1.52,-6.423,-1.634,1
116.605,2.543,91.945,1454.608,93.303,23.722,48.361,3.0,0.795,-4.081,5.626,0.037,0
72.058,5.535,96.701,1295.895,81.52,61.748,39.436,2.0,1.168,-1.757,-0.834,2.187,0
109.393,2.304,84.489,1821.731,56.717,19.717,86.692,1.0,-0.158,0.145,4.172,-0.037,0
52.655,3.413,70.817,1353.956,81.649,63.075,68.057,5.0,3.417,-3.081,-4.202,-0.977,1
46.285,4.797,66.324,478.863,100.0,85.956,53.085,1.0,1.714,-4.335,-8.707,-0.343,1
89.793,4.762,82.319,1033.398,74.901,51.451,16.323,3.0,1.412,-3.459,-0.632,-1.463,0
23.761,1.906,100.317,1586.864,33.092,57.912,68.833,11.0,-5.019,5.297,1.305,-0.829,0
90.253,3.199,111.093,1738.598,59.782,14.981,87.449,0.0,0.043,1.574,3.574,2.118,0
58.493,6.303,76.665,1335.856,67.41,69.983,22.005,5.0,0.341,-0.309,-2.004,0.352,0
88.327,2.851,107.781,1754.215,49.139,56.519,63.899,3.0,2.639,-1.439,0.259,0.735,0
75.825,5.292,90.85,1224.415,100.0,33.545,2.47,10.0,1.389,-5.086,4.596,-1.878,0
58.503,2.23,107.283,1376.296,43.126,91.062,110.484,0.0,1.601,-0.309,-6.634,-0.253,0
96.229,2.96,82.695,1157.718,82.649,42.093,25.567,6.0,0.293,-3.931,2.566,0.224,0
110.44,4.116,58.854,992.349,100.0,37.09,1.0,4.0,1.392,-5.163,2.567,-0.183,0
88.007,0.13,122.673,1894.171,64.97,77.749,91.963,1.0,-1.284,1.004,2.123,0.302,0
124.241,2.617,50.607,1731.384,100.0,17.337,32.205,2.0,3.038,-4.259,4.587,0.933,0
99.52,4.603,87.984,1083.793,100.0,32.132,1.0,4.0,1.155,-4.515,3.814,0.525,0
52.602,4.097,85.117,2070.546,32.321,19.106,87.651,0.0,1.36,6.256,-1.498,-2.038,1
85.314,2.542,75.264,1543.204,63.105,56.782,86.378,0.0,4.866,-2.03,-5.322,-0.571,1
78.781,4.752,115.323,1477.897,65.181,30.979,57.052,0.0,2.161,0.467,-0.004,-0.642,0
87.917,4.597,108.709,1926.082,63.742,48.581,33.097,0.0,0.064,3.365,2.372,-0.003,1
76.738,5.747,124.811,1852.002,36.586,32.698,94.218,2.0,-0.493,2.502,2.829,-0.11,1
79.047,1.756,90.246,1916.762,59.04,56.793,71.744,1.0,-0.427,2.532,0.8,-0.215,0
76.96,2.883,68.096,1643.126,91.657,42.476,85.012,0.0,3.546,-0.377,-3.237,-0.896,1
70.258,3.264,77.399,1382.807,52.544,30.799,78.779,0.0,0.535,1.89,-2.444,-1.43,1
88.328,2.671,111.403,1276.439,65.541,35.848,58.983,3.0,0.335,-2.112,2.275,-1.85,0
123.784,3.985,65.218,1240.708,100.0,4.136,1.0,8.0,3.701,-8.889,8.41,0.272,0
140.204,2.196,79.187,1448.777,100.0,1.655,19.892,2.0,2.617,-5.905,7.296,0.118,0
102.988,5.504,75.57,1108.545,93.932,15.1,1.0,8.0,-1.135,-3.398,7.152,1.091,0
39.73,4.884,118.574,857.131,21.738,100.0,93.292,4.0,-2.337,1.079,-6.946,-0.45,0
79.135,2.411,96.136,1848.923,76.517,56.205,53.165,0.0,-0.441,3.352,0.762,0.873,0
74.875,6.589,83.666,2249.964,100.0,43.232,78.85,4.0,0.532,0.606,4.789,-0.023,1
97.825,3.57,101.575,1722.182,57.167,43.14,66.141,0.0,-0.968,2.442,1.968,-1.918,1
92.642,5.087,108.05,1457.684,55.768,64.9,74.577,3.0,3.362,-4.222,-1.288,-1.163,0
59.385,3.062,101.632,1434.487,79.257,64.396,41.983,7.0,1.807,-2.533,-0.152,0.126,0
95.237,5.848,76.764,961.604,77.402,26.428,112.285,3.0,1.215,-5.407,-0.487,-0.75,1
74.078,3.489,116.113,1830.265,49.504,37.201,28.379,0.0,3.861,1.505,-0.141,-0.984,0
61.988,3.15,88.247,1229.987,43.193,54.334,27.097,3.0,1.628,0.107,-3.316,-0.121,1
70.664,2.684,116.078,1924.954,44.299,18.18,47.038,0.0,3.579,2.564,0.832,-0.28,0
134.714,1.887,104.393,1222.324,51.659,43.599,119.307,1.0,1.793,-6.544,1.151,-0.427,1
82.842,4.33,75.288,1075.878,68.018,53.695,82.838,-0.0,0.129,-1.518,-3.107,-0.319,1
87.478,3.414,117.611,1611.019,56.795,32.64,63.013,-0.0,3.807,-1.431,0.3,0.28,0
90.411,4.533,125.871,1533.904,78.023,62.297,70.12,0.0,0.964,-1.288,1.035,-0.985,0
119.766,2.149,75.731,891.51,100.0,23.505,1.0,7.0,2.353,-8.655,5.779,-0.157,0
23.132,3.83,96.411,1016.21,64.836,79.428,9.154,12.0,0.626,-2.117,-2.899,-1.962,0
71.465,2.554,93.242,1838.253,68.181,91.721,63.863,1.0,1.124,0.44,-2.194,-2.866,0
50.682,3.303,78.558,1158.704,65.307,19.808,54.01,0.0,0.954,2.241,-3.088,1.457,1
66.278,2.644,117.825,2148.479,33.653,19.057,96.606,1.0,1.613,3.766,2.034,-0.756,0
84.114,3.173,79.1,2473.318,99.367,19.689,75.225,0.0,2.916,2.752,3.569,0.513,1
78.523,3.158,75.087,1655.949,72.34,16.135,88.232,0.0,5.361,-1.416,-2.367,0.099,1
50.02,2.063,87.815,1467.212,69.716,30.491,60.422,0.0,0.679,3.982,-2.602,1.191,1
99.243,5.987,79.354,928.491,76.769,74.899,35.29,3.0,2.403,-5.929,-3.008,-1.48,0
22.881,3.825,79.18,859.394,69.66,57.545,39.059,0.0,2.166,1.345,-8.536,-0.086,1
111.059,6.194,92.904,894.725,80.277,77.538,62.755,4.0,2.04,-7.922,-1.551,-1.099,0
76.706,4.696,85.595,1615.668,67.561,50.542,63.514,4.0,0.09,-0.28,1.009,1.628,0
78.078,2.026,115.944,1379.603,52.212,53.437,48.147,4.0,0.125,-0.85,1.116,-0.174,1
90.962,3.399,90.208,1433.568,70.448,75.006,89.194,3.0,0.809,-3.374,-1.005,0.829,0
77.075,2.556,122.075,1898.767,36.174,37.967,47.181,3.0,2.408,1.07,1.865,-0.422,0
75.428,3.195,105.387,1958.924,49.186,21.082,46.295,0.0,1.023,4.225,2.138,1.001,0
90.569,5.858,140.77,1953.507,36.224,31.075,79.4,2.0,2.954,-0.529,3.356,-0.088,0
86.979,3.491,81.702,1172.174,76.709,40.323,78.007,-0.0,-0.162,-1.271,-0.658,-0.275,1
93.738,3.87,94.852,1516.384,75.163,100.0,91.071,4.0,-1.407,-3.056,-0.878,0.423,0
90.073,5.609,105.403,1153.03,69.898,71.955,54.107,2.0,4.584,-6.053,-3.256,-0.274,0
76.821,4.654,88.2,1756.452,80.793,33.384,57.819,6.0,-0.573,-0.329,4.651,-0.431,0
125.26,7.287,109.833,2002.716,66.025,25.095,100.923,0.0,2.875,-2.914,4.85,-0.019,1
68.436,3.035,101.358,1482.469,59.828,71.465,33.923,3.0,-0.317,0.972,-0.708,1.039,1
102.48,5.755,80.326,888.903,57.622,70.628,23.938,0.0,-0.041,-1.981,-3.153,0.355,0
84.401,5.947,131.132,2138.318,39.451,0.0,45.911,0.0,2.459,4.521,5.098,-2.266,0
96.158,3.264,100.357,1834.4,41.311,61.804,94.846,0.0,-0.351,2.038,-0.27,-0.319,1
94.814,4.24,107.809,1459.155,59.643,25.078,65.828,1.0,2.321,-2.124,1.711,1.329,0
90.819,2.616,79.971,1459.234,77.091,72.801,93.926,2.0,0.176,-2.245,-1.334,0.626,0
80.45,0.634,115.658,2370.089,31.376,34.273,101.062,3.0,-1.305,4.593,4.978,-0.788,0
75.697,2.764,118.837,1707.641,36.966,62.696,97.961,5.0,3.042,-2.312,-1.149,0.677,0
88.771,0.937,104.818,2053.701,79.093,54.143,60.51,2.0,1.772,-0.323,3.044,-2.591,1
14.536,3.477,93.128,1056.073,59.915,100.0,6.36,9.0,-1.264,1.074,-5.278,0.006,0
106.347,3.602,82.844,1505.542,100.0,18.867,35.822,7.0,2.572,-6.71,6.683,-1.177,0
57.548,4.694,84.332,1612.26,100.0,32.32,10.034,9.0,-0.729,-0.263,5.288,-1.177,0
96.804,0.0,121.337,1550.25,71.505,74.245,43.642,2.0,0.319,-1.856,2.017,0.004,0
150.342,2.191,77.66,1149.669,84.472,12.982,33.564,0.0,0.72,-5.212,5.287,-0.286,0
92.543,2.92,80.495,1272.757,73.092,68.449,64.444,0.0,2.565,-3.397,-3.268,-0.359,0
96.695,6.494,86.318,2238.47,57.51,52.261,69.873,0.0,5.253,1.965,-2.761,-1.84,1
71.777,2.919,76.68,850.626,81.69,73.383,1.0,6.0,1.037,-4.042,-2.28,1.944,0
98.628,2.326,71.313,1138.125,100.0,37.536,1.0,8.0,1.831,-5.79,4.185,0.053,0
81.839,4.912,79.301,1550.75,72.683,100.0,67.546,4.0,-0.514,-1.576,-1.939,-0.142,0
82.49,6.841,82.913,1246.314,91.348,46.162,1.0,5.0,1.996,-3.707,1.502,0.43,0
30.48,2.356,71.87,2098.245,37.37,34.581,50.902,3.0,3.652,4.774,-3.502,0.288,1
107.365,4.661,91.018,1290.267,94.289,27.952,41.239,1.0,1.703,-3.855,3.004,0.658,0
54.591,7.821,112.87,1366.126,60.078,49.218,89.899,2.0,0.447,0.377,-1.519,0.433,1
88.983,0.706,95.78,1323.914,88.839,68.363,52.689,1.0,2.896,-4.184,-1.441,-1.463,0
88.777,5.247,90.8,1075.133,87.649,68.109,61.962,-0.0,2.06,-4.128,-2.774,-1.495,0
140.052,5.81,85.46,1099.651,68.488,48.025,68.836,-0.0,0.578,-5.482,1.496,0.866,0
42.09,3.563,65.593,993.545,83.298,26.698,49.961,0.0,0.925,3.039,-5.686,0.412,1
102.14,4.01,117.875,2103.457,74.33,74.817,58.332,3.0,0.074,-0.584,4.614,0.373,1
106.33,1.405,71.374,648.364,98.553,40.861,1.0,5.0,1.33,-6.664,1.983,-0.905,0
91.26,4.839,131.172,1779.688,50.766,54.335,82.872,3.0,1.473,-1.515,2.491,-0.053,0
77.939,4.696,86.688,1677.65,100.0,26.374,8.986,11.0,0.826,-3.746,7.712,-2.446,0
100.955,5.27,97.871,840.185,66.083,73.105,57.67,2.0,2.011,-6.119,-2.91,-2.275,0
132.029,3.6,125.472,1821.048,61.441,53.995,95.49,5.0,0.297,-4.749,6.616,1.754,1
72.942,5.044,107.29,2077.123,52.152,75.613,26.064,1.0,1.449,2.546,0.258,1.059,0
68.897,4.637,134.342,1772.15,27.229,13.461,64.987,0.0,-1.207,6.471,2.515,0.396,1
92.557,3.729,133.503,1486.625,64.822,40.336,58.992,-0.0,3.396,-2.584,1.174,-1.425,0
68.618,2.905,59.36,518.959,92.999,75.928,97.102,0.0,0.66,-4.32,-8.057,0.712,1
51.275,3.171,114.813,2361.566,42.827,56.462,82.87,2.0,0.762,5.221,0.699,-0.794,0
82.049,6.565,81.125,1230.549,85.085,63.585,32.597,4.0,0.442,-2.835,-0.049,0.218,0
84.326,5.901,98.883,1443.78,81.754,36.61,57.131,0.0,0.289,1.788,-0.039,0.371,0
76.129,2.502,78.354,1996.066,84.545,42.67,77.945,0.0,4.059,-0.223,-0.908,-0.337,1
88.927,1.549,128.036,2143.064,58.034,85.313,62.898,2.0,-4.071,4.065,5.102,0.364,0
64.667,4.253,83.505,881.739,90.5,62.464,1.0,10.0,0.093,-4.409,0.884,0.755,0
95.996,2.935,82.898,1204.964,74.537,36.686,32.308,3.0,0.354,-2.367,1.668,-1.043,0
72.944,2.902,91.295,1211.708,79.493,60.062,30.117,4.0,0.518,-2.045,-0.26,0.172,0
95.266,6.318,113.022,1785.315,65.301,31.516,71.684,0.0,-0.418,2.028,3.438,-0.677,0
65.97,5.117,108.233,1790.331,31.26,62.981,43.685,3.0,1.591,1.759,-1.12,-1.803,1
77.268,3.849,117.828,1864.299,37.518,30.919,106.946,4.0,1.93,0.005,1.586,2.418,0
81.567,3.301,103.692,1921.176,73.502,48.502,64.254,6.0,0.565,-0.832,4.099,-1.987,1
83.398,7.003,92.539,1745.95,93.765,19.356,33.466,8.0,0.743,-2.214,6.849,-1.434,0
81.588,5.34,96.866,1069.74,86.75,58.228,32.357,3.0,2.167,-4.435,-0.777,-0.028,0
98.619,3.228,96.466,1045.61,83.018,39.434,32.66,3.0,2.795,-5.529,0.744,0.351,0
48.646,2.568,91.162,1902.342,33.968,30.765,76.677,1.0,1.651,4.66,-2.056,0.528,0
96.59,1.192,96.914,1737.895,61.272,27.373,63.447,-0.0,-0.534,1.565,3.473,-0.886,0
86.909,3.206,109.986,1813.35,70.302,45.743,65.324,8.0,0.645,-2.362,4.944,1.734,1
62.85,6.607,113.146,1066.865,44.781,57.904,50.798,5.0,-0.958,-0.341,-1.009,1.49,0
87.188,3.396,114.406,2028.392,38.849,37.939,21.099,2.0,1.467,2.375,3.406,0.746,0
47.444,3.507,105.016,1827.306,90.807,40.343,48.452,10.0,-2.216,1.266,6.165,0.901,0
109.723,2.321,66.855,1297.129,100.0,34.133,12.05,5.0,0.833,-4.592,4.162,0.434,0
55.124,4.432,87.596,605.486,70.066,95.811,1.0,7.0,0.298,-3.784,-5.17,1.241,0
93.772,5.472,98.938,1858.155,61.799,27.629,61.188,0.0,2.544,0.983,1.321,-0.107,1
100.552,5.046,117.653,1842.399,46.157,68.684,110.972,7.0,-1.709,-1.883,4.379,1.248,0
76.159,3.647,108.909,1745.112,70.24,51.555,44.803,0.0,0.846,2.629,0.184,0.364,0
34.383,4.217,92.415,2074.009,58.546,57.921,76.153,8.0,-1.933,4.52,1.618,0.469,0
86.271,4.434,92.254,1800.974,55.937,79.716,63.583,0.0,3.414,-0.396,-3.597,-0.424,1
25.079,4.827,94.166,1512.017,86.177,69.185,4.838,10.0,1.004,-0.029,-0.393,2.455,0
62.715,2.405,103.229,1239.77,43.116,86.398,91.9,9.0,1.935,-4.441,-3.797,0.496,0
83.961,1.115,96.678,1173.554,54.886,66.459,79.354,0.0,1.411,-1.669,-3.944,1.089,0
78.258,4.471,69.163,1445.192,42.837,44.562,88.475,0.0,0.803,1.456,-3.777,-0.326,1
94.156,1.43,94.047,1338.733,63.983,49.972,84.648,2.0,2.139,-3.457,-0.938,0.263,0
77.414,4.766,119.725,1643.819,37.115,34.527,68.662,2.0,2.209,0.091,0.604,1.218,0
88.396,3.71,85.191,1200.451,92.996,49.807,3.602,6.0,0.926,-4.072,2.502,0.33,0
109.237,1.222,114.195,1460.45,65.782,57.736,59.731,2.0,1.255,-3.465,2.115,0.091,0
54.171,5.056,108.976,1243.612,64.255,58.132,15.142,5.0,0.971,-0.348,-0.9,-0.941,0
84.797,3.241,96.688,1806.106,48.144,61.962,131.553,6.0,-1.631,-0.522,1.83,0.707,0
103.216,5.48,113.194,1582.509,68.655,34.587,46.43,0.0,0.725,0.082,2.9,0.332,0
93.102,3.709,85.604,1674.917,80.807,28.198,81.214,0.0,1.514,-0.183,1.182,-1.064,1
50.235,4.701,102.053,2042.359,49.122,35.546,88.547,0.0,0.255,7.428,-1.776,-1.046,1
78.416,2.835,129.739,1832.48,47.235,17.918,76.297,0.0,1.95,2.028,2.305,1.24,0
71.508,6.939,84.772,678.593,71.807,76.411,9.766,7.0,0.447,-4.837,-2.726,-0.372,0
32.129,3.44,94.206,1213.519,99.942,84.376,19.824,11.0,1.929,-4.206,-1.62,-1.304,0
56.907,5.16,95.151,1510.449,78.847,30.988,25.402,12.0,-1.699,-0.702,5.872,-0.822,0
77.054,3.533,105.966,1814.71,25.871,42.245,71.173,2.0,0.653,2.198,0.49,-0.9,1
90.728,1.577,84.365,1477.67,72.524,89.32,27.125,1.0,0.333,-1.194,-1.349,1.335,0
94.499,2.588,127.4,1354.065,65.517,53.614,56.579,0.0,4.551,-4.483,-0.783,-0.349,0
92.053,3.689,113.881,1591.561,67.579,68.75,87.172,2.0,-0.208,-1.694,1.475,-0.527,0
71.771,4.142,92.692,1938.46,56.918,57.774,46.805,1.0,-0.582,3.787,0.835,-0.657,0
98.623,4.314,129.132,1768.504,53.959,45.151,58.84,3.0,2.945,-2.349,2.852,-0.975,0
71.473,0.0,83.388,1823.859,87.627,68.094,46.298,0.0,1.901,1.164,-1.549,0.14,1
105.147,5.281,83.675,1514.787,74.314,24.342,71.935,3.0,-0.252,-2.092,4.192,0.863,0
89.044,5.266,91.372,1536.887,76.516,54.849,95.177,3.0,1.963,-3.218,-0.223,-0.397,0
68.892,2.961,121.46,2240.612,33.072,33.098,80.48,3.0,3.087,2.143,1.846,-1.144,0
77.834,4.023,105.903,1694.801,60.775,60.671,113.574,2.0,0.761,-0.686,-0.46,-0.527,0
113.66,5.411,75.26,885.899,80.034,71.36,38.667,0.0,2.217,-5.757,-3.096,0.422,0
91.683,3.938,89.145,1544.279,70.581,33.115,32.298,2.0,0.445,-0.454,2.876,-0.86,0
72.344,0.851,71.99,1373.494,100.0,28.308,1.0,11.0,3.402,-6.383,6.447,0.4,0
85.816,2.531,101.78,1846.68,26.977,42.804,83.469,1.0,0.233,2.214,0.661,-0.424,1
73.069,4.453,91.48,1401.419,70.379,90.333,40.204,1.0,-0.5,0.448,-2.592,-0.168,1
79.592,0.003,87.433,2003.423,38.291,59.719,95.347,7.0,-0.262,0.491,1.548,-1.104,0
99.892,4.372,116.727,1448.726,60.412,48.97,70.22,0.0,1.332,-1.979,1.068,0.016,0
45.027,5.364,101.067,2251.228,83.405,30.056,91.686,7.0,0.506,2.283,4.341,0.497,0
105.171,3.101,148.927,1803.364,45.585,29.778,55.722,0.0,3.953,-1.938,3.68,0.753,0
96.132,0.921,105.803,1684.743,57.533,38.67,55.032,1.0,0.374,0.256,2.798,-0.237,0
91.255,5.18,89.131,1686.034,76.932,48.327,75.544,0.0,1.517,-0.94,0.545,-0.433,1
91.407,4.343,120.723,1427.073,61.373,45.076,58.841,0.0,2.117,-1.9,0.719,-1.431,0
33.58,4.544,86.845,2052.365,94.974,72.903,22.072,6.0,0.048,2.985,1.12,-0.134,1
65.027,2.755,104.416,2312.242,43.569,34.618,87.217,0.0,0.361,6.451,1.065,0.593,1
104.221,3.469,102.196,1173.821,60.554,50.576,60.598,3.0,3.064,-5.41,-0.52,-0.668,0
133.121,2.876,83.001,1280.401,86.386,33.027,30.483,1.0,1.856,-5.281,3.584,0.739,0
105.601,5.408,80.08,655.144,93.714,87.787,88.677,2.0,0.937,-7.972,-3.955,0.898,0
85.594,2.481,82.515,1334.782,85.559,49.65,29.076,5.0,0.377,-2.72,1.981,-1.888,0
91.903,3.44,84.042,1549.535,59.768,57.48,80.421,0.0,2.136,-1.008,-2.408,0.204,1
93.097,3.385,122.826,1503.748,52.697,43.092,26.088,0.0,4.028,-1.997,0.272,1.529,0
72.085,4.483,114.334,1032.403,49.038,66.374,39.44,2.0,-0.602,-0.394,-1.781,-0.831,0
96.61,3.546,75.835,1036.83,63.927,60.384,30.717,2.0,1.808,-3.556,-2.524,-1.126,0
102.299,2.497,69.782,1517.117,100.0,27.706,4.048,9.0,4.062,-8.647,6.658,0.531,0
-7.264,5.331,51.331,756.686,52.32,27.161,28.724,5.0,4.761,0.697,-10.651,1.603,1
71.017,4.887,105.046,1533.579,54.789,72.762,65.114,0.0,0.316,1.118,-2.173,-0.631,1
67.172,3.185,106.507,1381.732,63.367,77.017,23.535,3.0,-0.872,0.836,-0.522,1.792,1
123.684,4.607,91.18,1032.635,55.931,47.027,127.678,3.0,2.082,-7.511,-0.859,-1.271,1
8.246,5.993,94.513,1336.764,22.731,93.994,40.423,7.0,-2.046,4.996,-6.177,-1.569,0
77.013,2.679,74.767,1307.578,100.0,55.272,1.0,7.0,3.037,-5.244,1.127,-1.057,0
89.656,4.785,81.238,823.541,69.702,68.087,28.631,3.0,0.822,-4.161,-2.676,-1.075,0
56.901,5.645,100.273,1154.535,87.703,69.83,33.861,6.0,2.429,-3.958,-1.847,0.568,0
107.126,5.565,84.98,1680.399,98.692,15.453,49.856,4.0,1.969,-3.71,5.869,0.364,0
58.489,2.893,78.893,860.34,82.045,78.759,1.0,8.0,-0.733,-2.934,-1.556,0.74,0
62.018,4.329,127.582,2190.481,40.47,5.359,58.685,0.0,1.948,6.501,2.441,-0.682,0
69.425,3.487,110.167,662.142,73.371,90.78,35.016,4.0,2.968,-6.506,-5.268,-0.162,0
84.229,4.997,95.749,447.856,68.939,89.914,5.43,2.0,2.289,-6.042,-5.96,-1.155,0
